,DIP1,DIP2
841,0.0013,0.0065
842,0.0013,0.006699999999999999
843,0.0013,0.0069
844,0.0013,0.0070999999999999995
845,0.0013,0.0073
846,0.0013,0.0075
847,0.0015,0.0055
848,0.0015,0.005699999999999999
849,0.0015,0.0059
850,0.0015,0.0060999999999999995
851,0.0015,0.0063
852,0.0015,0.0065
853,0.0015,0.006699999999999999
854,0.0015,0.0069
855,0.0015,0.0070999999999999995
856,0.0015,0.0073
857,0.0015,0.0075
858,0.0005,0.0055
859,0.0005,0.005699999999999999
860,0.0005,0.0059
861,0.0005,0.0060999999999999995
862,0.0005,0.0063
863,0.0005,0.0065
864,0.0005,0.006699999999999999
865,0.0005,0.0069
866,0.0005,0.0070999999999999995
867,0.0005,0.0073
868,0.0005,0.0075
869,0.0007,0.0055
870,0.0007,0.005699999999999999
871,0.0007,0.0059
872,0.0007,0.0060999999999999995
873,0.0007,0.0063
874,0.0007,0.0065
875,0.0007,0.006699999999999999
876,0.0007,0.0069
877,0.0007,0.0070999999999999995
878,0.0007,0.0073
879,0.0007,0.0075
880,0.0009,0.0055
881,0.0009,0.005699999999999999
882,0.0009,0.0059
883,0.0009,0.0060999999999999995
884,0.0009,0.0063
885,0.0009,0.0065
886,0.0009,0.006699999999999999
887,0.0009,0.0069
888,0.0009,0.0070999999999999995
889,0.0009,0.0073
890,0.0009,0.0075
891,0.0011,0.0055
892,0.0011,0.005699999999999999
893,0.0011,0.0059
894,0.0011,0.0060999999999999995
895,0.0011,0.0063
896,0.0011,0.0065
897,0.0011,0.006699999999999999
898,0.0011,0.0069
899,0.0011,0.0070999999999999995
900,0.0011,0.0073
901,0.0011,0.0075
902,0.0013,0.0055
903,0.0013,0.005699999999999999
904,0.0013,0.0059
905,0.0013,0.0060999999999999995
906,0.0013,0.0063
907,0.0013,0.0065
908,0.0013,0.006699999999999999
909,0.0013,0.0069
910,0.0013,0.0070999999999999995
911,0.0013,0.0073
912,0.0013,0.0075
913,0.0015,0.0055
914,0.0015,0.005699999999999999
915,0.0015,0.0059
916,0.0015,0.0060999999999999995
917,0.0015,0.0063
918,0.0015,0.0065
919,0.0015,0.006699999999999999
920,0.0015,0.0069
921,0.0015,0.0070999999999999995
922,0.0015,0.0073
923,0.0015,0.0075
924,0.0005,0.0055
925,0.0005,0.005699999999999999
926,0.0005,0.0059
927,0.0005,0.0060999999999999995
928,0.0005,0.0063
929,0.0005,0.0065
930,0.0005,0.006699999999999999
931,0.0005,0.0069
932,0.0005,0.0070999999999999995
933,0.0005,0.0073
934,0.0005,0.0075
935,0.0007,0.0055
936,0.0007,0.005699999999999999
937,0.0007,0.0059
938,0.0007,0.0060999999999999995
939,0.0007,0.0063
940,0.0007,0.0065
941,0.0007,0.006699999999999999
942,0.0007,0.0069
943,0.0007,0.0070999999999999995
944,0.0007,0.0073
945,0.0007,0.0075
946,0.0009,0.0055
947,0.0009,0.005699999999999999
948,0.0009,0.0059
949,0.0009,0.0060999999999999995
950,0.0009,0.0063
951,0.0009,0.0065
952,0.0009,0.006699999999999999
953,0.0009,0.0069
954,0.0009,0.0070999999999999995
955,0.0009,0.0073
956,0.0009,0.0075
957,0.0011,0.0055
958,0.0011,0.005699999999999999
959,0.0011,0.0059
960,0.0011,0.0060999999999999995
961,0.0011,0.0063
962,0.0011,0.0065
963,0.0011,0.006699999999999999
964,0.0011,0.0069
965,0.0011,0.0070999999999999995
966,0.0011,0.0073
967,0.0011,0.0075
968,0.0013,0.0055
969,0.0013,0.005699999999999999
970,0.0013,0.0059
971,0.0013,0.0060999999999999995
972,0.0013,0.0063
973,0.0013,0.0065
974,0.0013,0.006699999999999999
975,0.0013,0.0069
976,0.0013,0.0070999999999999995
977,0.0013,0.0073
978,0.0013,0.0075
979,0.0015,0.0055
980,0.0015,0.005699999999999999
981,0.0015,0.0059
982,0.0015,0.0060999999999999995
983,0.0015,0.0063
984,0.0015,0.0065
985,0.0015,0.006699999999999999
986,0.0015,0.0069
987,0.0015,0.0070999999999999995
988,0.0015,0.0073
989,0.0015,0.0075
990,0.0005,0.0055
991,0.0005,0.005699999999999999
992,0.0005,0.0059
993,0.0005,0.0060999999999999995
994,0.0005,0.0063
995,0.0005,0.0065
996,0.0005,0.006699999999999999
997,0.0005,0.0069
998,0.0005,0.0070999999999999995
999,0.0005,0.0073
1000,0.0005,0.0075
1001,0.0007,0.0055
1002,0.0007,0.005699999999999999
1003,0.0007,0.0059
1004,0.0007,0.0060999999999999995
1005,0.0007,0.0063
1006,0.0007,0.0065
1007,0.0007,0.006699999999999999
1008,0.0007,0.0069
1009,0.0007,0.0070999999999999995
1010,0.0007,0.0073
1011,0.0007,0.0075
1012,0.0009,0.0055
1013,0.0009,0.005699999999999999
1014,0.0009,0.0059
1015,0.0009,0.0060999999999999995
1016,0.0009,0.0063
1017,0.0009,0.0065
1018,0.0009,0.006699999999999999
1019,0.0009,0.0069
1020,0.0009,0.0070999999999999995
1021,0.0009,0.0073
1022,0.0009,0.0075
1023,0.0011,0.0055
1024,0.0011,0.005699999999999999
1025,0.0011,0.0059
1026,0.0011,0.0060999999999999995
1027,0.0011,0.0063
1028,0.0011,0.0065
1029,0.0011,0.006699999999999999
1030,0.0011,0.0069
1031,0.0011,0.0070999999999999995
1032,0.0011,0.0073
1033,0.0011,0.0075
1034,0.0013,0.0055
1035,0.0013,0.005699999999999999
1036,0.0013,0.0059
1037,0.0013,0.0060999999999999995
1038,0.0013,0.0063
1039,0.0013,0.0065
1040,0.0013,0.006699999999999999
1041,0.0013,0.0069
1042,0.0013,0.0070999999999999995
1043,0.0013,0.0073
1044,0.0013,0.0075
1045,0.0015,0.0055
1046,0.0015,0.005699999999999999
1047,0.0015,0.0059
1048,0.0015,0.0060999999999999995
1049,0.0015,0.0063
1050,0.0015,0.0065
1051,0.0015,0.006699999999999999
1052,0.0015,0.0069
1053,0.0015,0.0070999999999999995
1054,0.0015,0.0073
1055,0.0015,0.0075
1056,0.0005,0.0055
1057,0.0005,0.005699999999999999
1058,0.0005,0.0059
1059,0.0005,0.0060999999999999995
1060,0.0005,0.0063
1061,0.0005,0.0065
1062,0.0005,0.006699999999999999
1063,0.0005,0.0069
1064,0.0005,0.0070999999999999995
1065,0.0005,0.0073
1066,0.0005,0.0075
1067,0.0007,0.0055
1068,0.0007,0.005699999999999999
1069,0.0007,0.0059
1070,0.0007,0.0060999999999999995
1071,0.0007,0.0063
1072,0.0007,0.0065
1073,0.0007,0.006699999999999999
1074,0.0007,0.0069
1075,0.0007,0.0070999999999999995
1076,0.0007,0.0073
1077,0.0007,0.0075
1078,0.0009,0.0055
1079,0.0009,0.005699999999999999
1080,0.0009,0.0059
1081,0.0009,0.0060999999999999995
1082,0.0009,0.0063
1083,0.0009,0.0065
1084,0.0009,0.006699999999999999
1085,0.0009,0.0069
1086,0.0009,0.0070999999999999995
1087,0.0009,0.0073
1088,0.0009,0.0075
1089,0.0011,0.0055
1090,0.0011,0.005699999999999999
1091,0.0011,0.0059
1092,0.0011,0.0060999999999999995
1093,0.0011,0.0063
1094,0.0011,0.0065
1095,0.0011,0.006699999999999999
1096,0.0011,0.0069
1097,0.0011,0.0070999999999999995
1098,0.0011,0.0073
1099,0.0011,0.0075
1100,0.0013,0.0055
1101,0.0013,0.005699999999999999
1102,0.0013,0.0059
1103,0.0013,0.0060999999999999995
1104,0.0013,0.0063
1105,0.0013,0.0065
1106,0.0013,0.006699999999999999
1107,0.0013,0.0069
1108,0.0013,0.0070999999999999995
1109,0.0013,0.0073
1110,0.0013,0.0075
1111,0.0015,0.0055
1112,0.0015,0.005699999999999999
1113,0.0015,0.0059
1114,0.0015,0.0060999999999999995
1115,0.0015,0.0063
1116,0.0015,0.0065
1117,0.0015,0.006699999999999999
1118,0.0015,0.0069
1119,0.0015,0.0070999999999999995
1120,0.0015,0.0073
1121,0.0015,0.0075
1122,0.0005,0.0055
1123,0.0005,0.005699999999999999
1124,0.0005,0.0059
1125,0.0005,0.0060999999999999995
1126,0.0005,0.0063
1127,0.0005,0.0065
1128,0.0005,0.006699999999999999
1129,0.0005,0.0069
1130,0.0005,0.0070999999999999995
1131,0.0005,0.0073
1132,0.0005,0.0075
1133,0.0007,0.0055
1134,0.0007,0.005699999999999999
1135,0.0007,0.0059
1136,0.0007,0.0060999999999999995
1137,0.0007,0.0063
1138,0.0007,0.0065
1139,0.0007,0.006699999999999999
1140,0.0007,0.0069
1141,0.0007,0.0070999999999999995
1142,0.0007,0.0073
1143,0.0007,0.0075
1144,0.0009,0.0055
1145,0.0009,0.005699999999999999
1146,0.0009,0.0059
1147,0.0009,0.0060999999999999995
1148,0.0009,0.0063
1149,0.0009,0.0065
1150,0.0009,0.006699999999999999
1151,0.0009,0.0069
1152,0.0009,0.0070999999999999995
1153,0.0009,0.0073
1154,0.0009,0.0075
1155,0.0011,0.0055
1156,0.0011,0.005699999999999999
1157,0.0011,0.0059
1158,0.0011,0.0060999999999999995
1159,0.0011,0.0063
1160,0.0011,0.0065
1161,0.0011,0.006699999999999999
1162,0.0011,0.0069
1163,0.0011,0.0070999999999999995
1164,0.0011,0.0073
1165,0.0011,0.0075
1166,0.0013,0.0055
1167,0.0013,0.005699999999999999
1168,0.0013,0.0059
1169,0.0013,0.0060999999999999995
1170,0.0013,0.0063
1171,0.0013,0.0065
1172,0.0013,0.006699999999999999
1173,0.0013,0.0069
1174,0.0013,0.0070999999999999995
1175,0.0013,0.0073
1176,0.0013,0.0075
1177,0.0015,0.0055
1178,0.0015,0.005699999999999999
1179,0.0015,0.0059
1180,0.0015,0.0060999999999999995
1181,0.0015,0.0063
1182,0.0015,0.0065
1183,0.0015,0.006699999999999999
1184,0.0015,0.0069
1185,0.0015,0.0070999999999999995
1186,0.0015,0.0073
1187,0.0015,0.0075
1188,0.0005,0.0055
1189,0.0005,0.005699999999999999
1190,0.0005,0.0059
1191,0.0005,0.0060999999999999995
1192,0.0005,0.0063
1193,0.0005,0.0065
1194,0.0005,0.006699999999999999
1195,0.0005,0.0069
1196,0.0005,0.0070999999999999995
1197,0.0005,0.0073
1198,0.0005,0.0075
1199,0.0007,0.0055
1200,0.0007,0.005699999999999999
1201,0.0007,0.0059
1202,0.0007,0.0060999999999999995
1203,0.0007,0.0063
1204,0.0007,0.0065
1205,0.0007,0.006699999999999999
1206,0.0007,0.0069
1207,0.0007,0.0070999999999999995
1208,0.0007,0.0073
1209,0.0007,0.0075
1210,0.0009,0.0055
1211,0.0009,0.005699999999999999
1212,0.0009,0.0059
1213,0.0009,0.0060999999999999995
1214,0.0009,0.0063
1215,0.0009,0.0065
1216,0.0009,0.006699999999999999
1217,0.0009,0.0069
1218,0.0009,0.0070999999999999995
1219,0.0009,0.0073
1220,0.0009,0.0075
1221,0.0011,0.0055
1222,0.0011,0.005699999999999999
1223,0.0011,0.0059
1224,0.0011,0.0060999999999999995
1225,0.0011,0.0063
1226,0.0011,0.0065
1227,0.0011,0.006699999999999999
1228,0.0011,0.0069
1229,0.0011,0.0070999999999999995
1230,0.0011,0.0073
1231,0.0011,0.0075
1232,0.0013,0.0055
1233,0.0013,0.005699999999999999
1234,0.0013,0.0059
1235,0.0013,0.0060999999999999995
1236,0.0013,0.0063
1237,0.0013,0.0065
1238,0.0013,0.006699999999999999
1239,0.0013,0.0069
1240,0.0013,0.0070999999999999995
1241,0.0013,0.0073
1242,0.0013,0.0075
1243,0.0015,0.0055
1244,0.0015,0.005699999999999999
1245,0.0015,0.0059
1246,0.0015,0.0060999999999999995
1247,0.0015,0.0063
1248,0.0015,0.0065
1249,0.0015,0.006699999999999999
1250,0.0015,0.0069
1251,0.0015,0.0070999999999999995
1252,0.0015,0.0073
1253,0.0015,0.0075
1254,0.0005,0.0055
1255,0.0005,0.005699999999999999
1256,0.0005,0.0059
1257,0.0005,0.0060999999999999995
1258,0.0005,0.0063
1259,0.0005,0.0065
1260,0.0005,0.006699999999999999
1261,0.0005,0.0069
1262,0.0005,0.0070999999999999995
1263,0.0005,0.0073
1264,0.0005,0.0075
1265,0.0007,0.0055
1266,0.0007,0.005699999999999999
1267,0.0007,0.0059
1268,0.0007,0.0060999999999999995
1269,0.0007,0.0063
1270,0.0007,0.0065
1271,0.0007,0.006699999999999999
1272,0.0007,0.0069
1273,0.0007,0.0070999999999999995
1274,0.0007,0.0073
1275,0.0007,0.0075
1276,0.0009,0.0055
1277,0.0009,0.005699999999999999
1278,0.0009,0.0059
1279,0.0009,0.0060999999999999995
1280,0.0009,0.0063
1281,0.0009,0.0065
1282,0.0009,0.006699999999999999
1283,0.0009,0.0069
1284,0.0009,0.0070999999999999995
1285,0.0009,0.0073
1286,0.0009,0.0075
1287,0.0011,0.0055
1288,0.0011,0.005699999999999999
1289,0.0011,0.0059
1290,0.0011,0.0060999999999999995
1291,0.0011,0.0063
1292,0.0011,0.0065
1293,0.0011,0.006699999999999999
1294,0.0011,0.0069
1295,0.0011,0.0070999999999999995
1296,0.0011,0.0073
1297,0.0011,0.0075
1298,0.0013,0.0055
1299,0.0013,0.005699999999999999
1300,0.0013,0.0059
1301,0.0013,0.0060999999999999995
1302,0.0013,0.0063
1303,0.0013,0.0065
1304,0.0013,0.006699999999999999
1305,0.0013,0.0069
1306,0.0013,0.0070999999999999995
1307,0.0013,0.0073
1308,0.0013,0.0075
1309,0.0015,0.0055
1310,0.0015,0.005699999999999999
1311,0.0015,0.0059
1312,0.0015,0.0060999999999999995
1313,0.0015,0.0063
1314,0.0015,0.0065
1315,0.0015,0.006699999999999999
1316,0.0015,0.0069
1317,0.0015,0.0070999999999999995
1318,0.0015,0.0073
1319,0.0015,0.0075
1320,0.0005,0.0055
1321,0.0005,0.005699999999999999
1322,0.0005,0.0059
1323,0.0005,0.0060999999999999995
1324,0.0005,0.0063
1325,0.0005,0.0065
1326,0.0005,0.006699999999999999
1327,0.0005,0.0069
1328,0.0005,0.0070999999999999995
1329,0.0005,0.0073
1330,0.0005,0.0075
1331,0.0007,0.0055
1332,0.0007,0.005699999999999999
1333,0.0007,0.0059
1334,0.0007,0.0060999999999999995
1335,0.0007,0.0063
1336,0.0007,0.0065
1337,0.0007,0.006699999999999999
1338,0.0007,0.0069
1339,0.0007,0.0070999999999999995
1340,0.0007,0.0073
1341,0.0007,0.0075
1342,0.0009,0.0055
1343,0.0009,0.005699999999999999
1344,0.0009,0.0059
1345,0.0009,0.0060999999999999995
1346,0.0009,0.0063
1347,0.0009,0.0065
1348,0.0009,0.006699999999999999
1349,0.0009,0.0069
1350,0.0009,0.0070999999999999995
1351,0.0009,0.0073
1352,0.0009,0.0075
1353,0.0011,0.0055
1354,0.0011,0.005699999999999999
1355,0.0011,0.0059
1356,0.0011,0.0060999999999999995
1357,0.0011,0.0063
1358,0.0011,0.0065
1359,0.0011,0.006699999999999999
1360,0.0011,0.0069
1361,0.0011,0.0070999999999999995
1362,0.0011,0.0073
1363,0.0011,0.0075
1364,0.0013,0.0055
1365,0.0013,0.005699999999999999
1366,0.0013,0.0059
1367,0.0013,0.0060999999999999995
1368,0.0013,0.0063
1369,0.0013,0.0065
1370,0.0013,0.006699999999999999
1371,0.0013,0.0069
1372,0.0013,0.0070999999999999995
1373,0.0013,0.0073
1374,0.0013,0.0075
1375,0.0015,0.0055
1376,0.0015,0.005699999999999999
1377,0.0015,0.0059
1378,0.0015,0.0060999999999999995
1379,0.0015,0.0063
1380,0.0015,0.0065
1381,0.0015,0.006699999999999999
1382,0.0015,0.0069
1383,0.0015,0.0070999999999999995
1384,0.0015,0.0073
1385,0.0015,0.0075
1386,0.0005,0.0055
1387,0.0005,0.005699999999999999
1388,0.0005,0.0059
1389,0.0005,0.0060999999999999995
1390,0.0005,0.0063
1391,0.0005,0.0065
1392,0.0005,0.006699999999999999
1393,0.0005,0.0069
1394,0.0005,0.0070999999999999995
1395,0.0005,0.0073
1396,0.0005,0.0075
1397,0.0007,0.0055
1398,0.0007,0.005699999999999999
1399,0.0007,0.0059
1400,0.0007,0.0060999999999999995
1401,0.0007,0.0063
1402,0.0007,0.0065
1403,0.0007,0.006699999999999999
1404,0.0007,0.0069
1405,0.0007,0.0070999999999999995
1406,0.0007,0.0073
1407,0.0007,0.0075
1408,0.0009,0.0055
1409,0.0009,0.005699999999999999
1410,0.0009,0.0059
1411,0.0009,0.0060999999999999995
1412,0.0009,0.0063
1413,0.0009,0.0065
1414,0.0009,0.006699999999999999
1415,0.0009,0.0069
1416,0.0009,0.0070999999999999995
1417,0.0009,0.0073
1418,0.0009,0.0075
1419,0.0011,0.0055
1420,0.0011,0.005699999999999999
1421,0.0011,0.0059
1422,0.0011,0.0060999999999999995
1423,0.0011,0.0063
1424,0.0011,0.0065
1425,0.0011,0.006699999999999999
1426,0.0011,0.0069
1427,0.0011,0.0070999999999999995
1428,0.0011,0.0073
1429,0.0011,0.0075
1430,0.0013,0.0055
1431,0.0013,0.005699999999999999
1432,0.0013,0.0059
1433,0.0013,0.0060999999999999995
1434,0.0013,0.0063
1435,0.0013,0.0065
1436,0.0013,0.006699999999999999
1437,0.0013,0.0069
1438,0.0013,0.0070999999999999995
1439,0.0013,0.0073
1440,0.0013,0.0075
1441,0.0015,0.0055
1442,0.0015,0.005699999999999999
1443,0.0015,0.0059
1444,0.0015,0.0060999999999999995
1445,0.0015,0.0063
1446,0.0015,0.0065
1447,0.0015,0.006699999999999999
1448,0.0015,0.0069
1449,0.0015,0.0070999999999999995
1450,0.0015,0.0073
1451,0.0015,0.0075
1452,0.0005,0.0055
1453,0.0005,0.005699999999999999
1454,0.0005,0.0059
1455,0.0005,0.0060999999999999995
1456,0.0005,0.0063
1457,0.0005,0.0065
1458,0.0005,0.006699999999999999
1459,0.0005,0.0069
1460,0.0005,0.0070999999999999995
1461,0.0005,0.0073
1462,0.0005,0.0075
1463,0.0007,0.0055
1464,0.0007,0.005699999999999999
1465,0.0007,0.0059
1466,0.0007,0.0060999999999999995
1467,0.0007,0.0063
1468,0.0007,0.0065
1469,0.0007,0.006699999999999999
1470,0.0007,0.0069
1471,0.0007,0.0070999999999999995
1472,0.0007,0.0073
1473,0.0007,0.0075
1474,0.0009,0.0055
1475,0.0009,0.005699999999999999
1476,0.0009,0.0059
1477,0.0009,0.0060999999999999995
1478,0.0009,0.0063
1479,0.0009,0.0065
1480,0.0009,0.006699999999999999
1481,0.0009,0.0069
1482,0.0009,0.0070999999999999995
1483,0.0009,0.0073
1484,0.0009,0.0075
1485,0.0011,0.0055
1486,0.0011,0.005699999999999999
1487,0.0011,0.0059
1488,0.0011,0.0060999999999999995
1489,0.0011,0.0063
1490,0.0011,0.0065
1491,0.0011,0.006699999999999999
1492,0.0011,0.0069
1493,0.0011,0.0070999999999999995
1494,0.0011,0.0073
1495,0.0011,0.0075
1496,0.0013,0.0055
1497,0.0013,0.005699999999999999
1498,0.0013,0.0059
1499,0.0013,0.0060999999999999995
1500,0.0013,0.0063
1501,0.0013,0.0065
1502,0.0013,0.006699999999999999
1503,0.0013,0.0069
1504,0.0013,0.0070999999999999995
1505,0.0013,0.0073
1506,0.0013,0.0075
1507,0.0015,0.0055
1508,0.0015,0.005699999999999999
1509,0.0015,0.0059
1510,0.0015,0.0060999999999999995
1511,0.0015,0.0063
1512,0.0015,0.0065
1513,0.0015,0.006699999999999999
1514,0.0015,0.0069
1515,0.0015,0.0070999999999999995
1516,0.0015,0.0073
1517,0.0015,0.0075
1518,0.0005,0.0055
1519,0.0005,0.005699999999999999
1520,0.0005,0.0059
1521,0.0005,0.0060999999999999995
1522,0.0005,0.0063
1523,0.0005,0.0065
1524,0.0005,0.006699999999999999
1525,0.0005,0.0069
1526,0.0005,0.0070999999999999995
1527,0.0005,0.0073
1528,0.0005,0.0075
1529,0.0007,0.0055
1530,0.0007,0.005699999999999999
1531,0.0007,0.0059
1532,0.0007,0.0060999999999999995
1533,0.0007,0.0063
1534,0.0007,0.0065
1535,0.0007,0.006699999999999999
1536,0.0007,0.0069
1537,0.0007,0.0070999999999999995
1538,0.0007,0.0073
1539,0.0007,0.0075
1540,0.0009,0.0055
1541,0.0009,0.005699999999999999
1542,0.0009,0.0059
1543,0.0009,0.0060999999999999995
1544,0.0009,0.0063
1545,0.0009,0.0065
1546,0.0009,0.006699999999999999
1547,0.0009,0.0069
1548,0.0009,0.0070999999999999995
1549,0.0009,0.0073
1550,0.0009,0.0075
1551,0.0011,0.0055
1552,0.0011,0.005699999999999999
1553,0.0011,0.0059
1554,0.0011,0.0060999999999999995
1555,0.0011,0.0063
1556,0.0011,0.0065
1557,0.0011,0.006699999999999999
1558,0.0011,0.0069
1559,0.0011,0.0070999999999999995
1560,0.0011,0.0073
1561,0.0011,0.0075
1562,0.0013,0.0055
1563,0.0013,0.005699999999999999
1564,0.0013,0.0059
1565,0.0013,0.0060999999999999995
1566,0.0013,0.0063
1567,0.0013,0.0065
1568,0.0013,0.006699999999999999
1569,0.0013,0.0069
1570,0.0013,0.0070999999999999995
1571,0.0013,0.0073
1572,0.0013,0.0075
1573,0.0015,0.0055
1574,0.0015,0.005699999999999999
1575,0.0015,0.0059
1576,0.0015,0.0060999999999999995
1577,0.0015,0.0063
1578,0.0015,0.0065
1579,0.0015,0.006699999999999999
1580,0.0015,0.0069
1581,0.0015,0.0070999999999999995
1582,0.0015,0.0073
1583,0.0015,0.0075
1584,0.0005,0.0055
1585,0.0005,0.005699999999999999
1586,0.0005,0.0059
1587,0.0005,0.0060999999999999995
1588,0.0005,0.0063
1589,0.0005,0.0065
1590,0.0005,0.006699999999999999
1591,0.0005,0.0069
1592,0.0005,0.0070999999999999995
1593,0.0005,0.0073
1594,0.0005,0.0075
1595,0.0007,0.0055
1596,0.0007,0.005699999999999999
1597,0.0007,0.0059
1598,0.0007,0.0060999999999999995
1599,0.0007,0.0063
1600,0.0007,0.0065
1601,0.0007,0.006699999999999999
1602,0.0007,0.0069
1603,0.0007,0.0070999999999999995
1604,0.0007,0.0073
1605,0.0007,0.0075
1606,0.0009,0.0055
1607,0.0009,0.005699999999999999
1608,0.0009,0.0059
1609,0.0009,0.0060999999999999995
1610,0.0009,0.0063
1611,0.0009,0.0065
1612,0.0009,0.006699999999999999
1613,0.0009,0.0069
1614,0.0009,0.0070999999999999995
1615,0.0009,0.0073
1616,0.0009,0.0075
1617,0.0011,0.0055
1618,0.0011,0.005699999999999999
1619,0.0011,0.0059
1620,0.0011,0.0060999999999999995
1621,0.0011,0.0063
1622,0.0011,0.0065
1623,0.0011,0.006699999999999999
1624,0.0011,0.0069
1625,0.0011,0.0070999999999999995
1626,0.0011,0.0073
1627,0.0011,0.0075
1628,0.0013,0.0055
1629,0.0013,0.005699999999999999
1630,0.0013,0.0059
1631,0.0013,0.0060999999999999995
1632,0.0013,0.0063
1633,0.0013,0.0065
1634,0.0013,0.006699999999999999
1635,0.0013,0.0069
1636,0.0013,0.0070999999999999995
1637,0.0013,0.0073
1638,0.0013,0.0075
1639,0.0015,0.0055
1640,0.0015,0.005699999999999999
1641,0.0015,0.0059
1642,0.0015,0.0060999999999999995
1643,0.0015,0.0063
1644,0.0015,0.0065
1645,0.0015,0.006699999999999999
1646,0.0015,0.0069
1647,0.0015,0.0070999999999999995
1648,0.0015,0.0073
1649,0.0015,0.0075
